datetime,daily_ret_gross,cost,daily_ret_net,bench_ret,nav,bench_nav
2023-01-03,0.0,0.0,0.0,0.004202366,1.0,1.0042023658752441
2023-01-04,2.5414919946342706e-16,0.0004740980865591326,-0.00047409808655887845,0.0012989044,0.9995259019134412,1.0055067287657948
2023-01-05,0.024956636931396232,0.00034207207955863845,0.024614564851837592,0.019427538,1.024128797047181,1.0250412488657878
2023-01-06,0.0068340888633942505,0.0003326187520986576,0.006501470111295593,0.0031018257,1.0307871398113004,1.0282207481695445
2023-01-09,0.0017354330932257103,0.0003369284424401937,0.0013985046507855167,0.008096099,1.0322287004202966,1.036545325037594
2023-01-10,0.0024787592041374705,0.00034420537843568724,0.0021345538257017834,0.0010839701,1.034432048141778,1.0376689091460143
2023-01-11,-0.005086242100108481,0.00034469884420732254,-0.005430940944315803,-0.0018519163,1.0288141087774123,1.035747233165496
2023-01-12,0.0027617210297984757,0.0003169171788720194,0.002444803850926456,0.0019550323,1.0313293574724387,1.0377721525113415
2023-01-13,0.013511745859132585,0.00032846024944926656,0.013183285609683319,0.014064789,1.0449256669496492,1.0523681986779878
2023-01-16,0.005793249889344872,0.0003480652098276464,0.005445184679517226,0.015604854,1.0506154801825576,1.068790250383294
2023-01-17,-0.0019556789819369018,0.0003421891444347658,-0.0022978681263716677,-0.00017404556,1.0482013043575733,1.0686042321827105
2023-01-18,0.002145295185728979,0.0003404632241504978,0.0018048319615784811,-0.0016750693,1.050093131573846,1.0668142460052046
2023-01-19,0.004271113228526583,0.00033262190612769025,0.003938491322398893,0.0062223673,1.0542289142602603,1.0734523560705138
2023-01-20,0.003998573683376327,0.0003488573790939683,0.0036497163042823588,0.0061405897,1.058076550717082,1.0800439865667235
2023-01-30,0.005485801382475935,0.00026321043993039826,0.0052225909425455365,0.0047398806,1.063602451727377,1.085163266064571
2023-01-31,-0.009702531539276894,0.00033763706662713177,-0.010040168605904027,-0.010589421,1.052923703782381,1.0736720156084585
2023-02-01,0.008504889581376709,0.0003269004849887466,0.008177989096387962,0.009398818,1.061534502351242,1.0837632634920904
2023-02-02,-0.0013388457099095705,0.0003252442171547515,-0.0016640899270643221,-0.003522396,1.059768013478648,1.079945820012831
2023-02-03,-0.00873673777981589,0.00032582145715296274,-0.009062559236968854,-0.009451985,1.050163803079053,1.0697381879333492
2023-02-06,-0.01147488661133544,0.0003472336906238719,-0.011822120301959312,-0.013219476,1.0377486402622893,1.0555968099032287
2023-02-07,0.004642996910934007,0.00030845892839905024,0.0043345379825349565,0.0017983913,1.0422468011598303,1.0574951860669737
2023-02-08,-0.007844151364581003,0.00035058549062438725,-0.00819473685520539,-0.0044184327,1.0337058628861457,1.052822714743486
2023-02-09,0.01624147738215366,0.0003333615919055786,0.015908115790248083,0.013424516,1.0501501754459968,1.0669563498323362
2023-02-10,-0.005657255451095765,0.0003389309718976189,-0.005996186422993384,-0.0059431195,1.0438532792218833,1.0606153007163546
2023-02-13,0.009504495912740413,0.00032729094318316297,0.00917720496955725,0.009073973,1.053432934723447,1.0702392950024062
2023-02-14,-0.00011280464062674402,0.0003283819353651444,-0.0004411865759918884,0.00041508675,1.0529681742539392,1.070683537149041
2023-02-15,-0.009237466026119821,0.0003274565437234831,-0.009564922569843304,-0.0052107573,1.042896615198691,1.0651044651394392
2023-02-16,-0.009579104257059412,0.0003140641774512662,-0.009893168434510678,-0.0073235035,1.0325790633247491,1.0573041688672358
2023-02-17,-0.009654840123849,0.00032348009648543505,-0.009978320220334435,-0.014408231,1.022275658778082,1.0420702863958962
2023-02-20,0.018637195397479094,0.0003462445377781525,0.018290950859700943,0.024533391,1.0409740526178601,1.0676358041803202
2023-02-21,0.005998781162943596,0.0003239683709517412,0.0056748127919918545,0.0026273727,1.0468813854877876,1.0704408813902857
2023-02-22,-0.005851070577849667,0.00033816532186614493,-0.006189235899715812,-0.009024322,1.0404019896339824,1.060780878159408
2023-02-23,-0.0001754784140928232,0.0003352509824950443,-0.0005107293965878675,-0.0008035302,1.039870625753608,1.0599285086710215
2023-02-24,-0.010057632582771139,0.00034778522022135643,-0.010405417802992496,-0.010380983,1.0290503374315823,1.0489254084674966
2023-02-27,-0.004345607731706388,0.0003315276239944196,-0.004677135355700807,-0.0042378306,1.0242373297155851,1.0444802402335875
2023-02-28,0.007610368918127559,0.00032526150863602975,0.00728510740949153,0.006335616,1.031699008675374,1.0510976660720215
2023-03-01,0.005024385899072542,0.00033587826117149053,0.004688507637901052,0.014124751,1.0365361373575634,1.0659441589776235
2023-03-02,-0.004500898936576981,0.00032389295743659094,-0.004824791894013572,-0.002229154,1.0315350662041887,1.063568005174656
2023-03-03,0.0017813076969666797,0.0003218208177057244,0.0014594868792609551,0.0031108856,1.0330405780988112,1.0668766435879706
2023-03-06,-0.002420179958883385,0.0003278658803877942,-0.002748045839271179,-0.0052148104,1.0302017352363686,1.061313084201985
2023-03-07,-0.012558189282951207,0.00031767752846956606,-0.012875866811420772,-0.014640987,1.0169369949045706,1.0457744132187923
2023-03-08,-0.005988826885235236,0.0003401164652840017,-0.006328943350519238,-0.003640473,1.0105008582727724,1.0419672998195153
2023-03-09,-0.005525792858107692,0.000319128594603499,-0.005844921452711192,-0.0035349727,1.0045945601282706,1.0382839738940224
2023-03-10,-0.013264934087860503,0.00032654527784231374,-0.013591479365702817,-0.013112366,0.9909406338933899,1.0246696142092586
2023-03-13,0.012864189725856711,0.00032429442488218004,0.01253989530097453,0.01047349,1.0033669256918945,1.0354014809224483
2023-03-14,-0.008289925533878983,0.0003197863159725746,-0.008609711849851558,-0.0059844255,0.9947282255820158,1.0292051978509558
2023-03-15,-0.0012062736898314423,0.00033998162488194604,-0.0015462553147133884,0.0005520582,0.9931901217765141,1.0297733790404031
2023-03-16,-0.011370049663933708,0.00032301162192163604,-0.011693061285855344,-0.011976659,0.9815766888140752,1.0174401341255446
2023-03-17,-0.0004946381897487043,0.0003313084668587387,-0.000825946656607443,0.0049934387,0.9807659588297455,1.0225206590872844
2023-03-20,0.0010231281980374908,0.0003372700019292477,0.000685858196108243,-0.004986346,0.9814386252010728,1.0174220175261777
2023-03-21,0.015223616549059254,0.00034405280275705974,0.014879563746302194,0.010992408,0.9960420037878354,1.0286059352462698
2023-03-22,-0.0020577523476153514,0.0003380399473831862,-0.0023957922949985376,0.004283905,0.9936556940296656,1.0330123853854358
2023-03-23,4.6332722231312587e-05,0.0003362955360149494,-0.00028996281378363683,0.009913921,0.9933675708286925,1.0432535889341288
2023-03-24,0.0005220505303233373,0.0003330969275517997,0.00018895360277153755,-0.002980888,0.993555271210077,1.04014376694482
2023-03-27,0.0015643807885304792,0.00027308087350224876,0.0012912999150282304,-0.0036179423,0.9948382490473665,1.0363805867777538
2023-03-28,0.0015036881892447564,0.00034397452962386287,0.0011597136596208934,-0.003232479,0.9959919765539,1.0330305081960551
2023-03-29,-0.0005085353304322247,0.00033050579159613574,-0.0008390411220283605,0.0016577244,0.9951562983283609,1.034742988055285
2023-03-30,0.007404879365307753,0.0003191312534173412,0.007085748111890412,0.008085012,1.002207725190277,1.0431088979816858
2023-03-31,-0.0032386508170480677,0.0003148264779349748,-0.0035534772949830425,0.0030704737,0.9986464027939568,1.046311736388882
2023-04-03,0.010467663519535876,0.0003356506758283754,0.0101320128437075,0.009785414,1.0087647009733873,1.0565503296326262
2023-04-04,-0.0003507429675372661,0.0003334538605692491,-0.0006841968281065152,0.003065586,1.0080745073646755,1.0597892756266258
2023-04-06,8.264079145374088e-05,0.00034042888627222205,-0.0002577880948184812,-0.0015768409,1.0078146377579869,1.0581181565752467
2023-04-07,0.0015997205355247222,0.0003396452457580095,0.0012600752897667126,0.0065028667,1.009084560079691,1.0649989579479153
2023-04-10,0.009044513995125946,0.00023750936431688575,0.00880700463080906,-0.0044793487,1.0179715724731908,1.060228456293246
2023-04-11,0.0018034905052402683,0.00032101739913665113,0.0014824731061036172,-0.0011352897,1.0194806879521603,1.0590247898799974
2023-04-12,-0.006646373290888589,0.00034386146310840405,-0.006990234753996993,-0.00069755316,1.0123542786162083,1.0582860637936213
2023-04-13,-0.002112826546984749,0.00030332930416771984,-0.002416155851152469,-0.00690943,1.0099082729024904,1.0509739102872815
2023-04-14,5.9156048605007417e-05,0.0003311414572713676,-0.00027198540866636017,0.0056574345,1.0096335925881694,1.0569197263075811
2023-04-17,0.015551888097092122,0.000337049194127919,0.015214838902964203,0.01402235,1.0249950050504195,1.0717402249607675
2023-04-18,0.00048347867340513436,0.00031403810049198083,0.00016944057291315353,0.0030486584,1.0251686807913083,1.0750075947691011
2023-04-19,-0.013591146542868788,0.0003220550156736386,-0.013913201558542428,-0.009002805,1.0109053023039538,1.065329511282001
2023-04-20,-0.01176528896607741,0.0003255400329859389,-0.012090828999063349,-0.0027979016,0.9986826191595503,1.0623488241054702
2023-04-21,-0.014722982277546749,0.00032754112667861496,-0.015050523404225363,-0.01955992,0.9836519230264963,1.0415693662700776
2023-04-24,-0.01150041437674094,0.00032970268814028203,-0.011830117064881221,-0.012381613,0.9720152056259973,1.0286730571991378
2023-04-25,0.00035687936299212355,0.00032602613794137657,3.0853225050746984e-05,-0.0050143003,0.9720451954298893,1.023514981532118
2023-04-26,0.0021175390731106277,0.0003470099403645051,0.0017705291327461225,-0.00086802244,0.9737662297667439,1.022626547558564
2023-04-27,0.00819032146882027,0.0003351722778305034,0.007855149190989766,0.0073726177,0.9814153087787092,1.0301659821656297
2023-04-28,0.013311774280804508,0.0003196053767172103,0.012992168904087298,0.010196924,0.9941660222354192,1.0406705066090753
2023-05-04,-0.004896595974712331,0.0003355940125612637,-0.005232189987273594,0.00028800964,0.9889643567281914,1.0409702297507417
2023-05-05,-0.007766667683325966,0.0003480109794323684,-0.008114678662758334,-0.0033174157,0.9809392287644205,1.0375168987524857
2023-05-08,0.018582545476790377,0.0003224324411050946,0.018260113035685283,0.011396885,0.9988512899627967,1.0493413594482688
2023-05-09,-0.011001562868695768,0.00034467552505082304,-0.01134623839374659,-0.0085609555,0.9875180851069775,1.0403579947400718
2023-05-10,-0.0028931426968749393,0.00034218065508729374,-0.003235323351962233,-0.0076987743,0.9843231447857459,1.0323485133080745
2023-05-11,0.001392934170652813,0.0003248672045653089,0.0010680669660875042,-0.0015536547,0.9853744678206469,1.0307446002185674
2023-05-12,-0.013789470573848451,0.0003220915985344098,-0.01411156217238286,-0.013255954,0.9714692947549172,1.017081097430059
2023-05-15,0.009394462633688545,0.0003240482179012347,0.009070414415787311,0.0155239105,0.980280923850557,1.0328701733806496
2023-05-16,-0.007461875134072061,0.0003350398202432566,-0.007796914954315318,-0.0051713586,0.9726377568559565,1.0275288313419777
2023-05-17,-0.0013273341749757243,0.00033664116993023947,-0.0016639753449059639,-0.004534662,0.9710193116090237,1.0228693356330552
2023-05-18,0.0112824838057232,0.00033162631485415887,0.010950857490869041,-0.0010353327,0.9816528057113358,1.0218103255827615
